AGEP,COW,SCHL,MAR,OCCP,RELP,WKHP,SEX,RAC1P,PINCP
65.0,3.0,20.0,1.0,5860.0,0.0,40.0,1.0,1.0,1
20.0,1.0,19.0,5.0,2710.0,4.0,30.0,2.0,1.0,0
26.0,1.0,20.0,1.0,7010.0,9.0,40.0,1.0,9.0,0
60.0,1.0,18.0,1.0,5710.0,0.0,40.0,2.0,1.0,1
35.0,1.0,19.0,3.0,4700.0,0.0,40.0,2.0,1.0,0
28.0,1.0,16.0,4.0,8740.0,2.0,40.0,2.0,1.0,0
38.0,1.0,19.0,1.0,4810.0,0.0,50.0,1.0,1.0,1
51.0,1.0,21.0,1.0,10.0,0.0,50.0,2.0,1.0,1
22.0,1.0,21.0,5.0,1021.0,2.0,40.0,2.0,6.0,0
52.0,1.0,16.0,3.0,9620.0,13.0,40.0,1.0,1.0,0
48.0,3.0,22.0,1.0,2310.0,1.0,40.0,2.0,9.0,1
54.0,1.0,21.0,1.0,4710.0,1.0,50.0,1.0,1.0,1
62.0,3.0,19.0,1.0,5740.0,0.0,29.0,2.0,1.0,0
19.0,1.0,18.0,5.0,4760.0,12.0,6.0,2.0,8.0,0
58.0,1.0,21.0,1.0,440.0,0.0,40.0,1.0,1.0,1
47.0,6.0,18.0,1.0,5120.0,1.0,40.0,2.0,1.0,0
45.0,1.0,18.0,5.0,4110.0,0.0,30.0,1.0,1.0,0
39.0,3.0,21.0,1.0,3870.0,0.0,52.0,2.0,1.0,1
41.0,1.0,20.0,1.0,4700.0,0.0,35.0,2.0,1.0,0
55.0,3.0,20.0,1.0,3740.0,1.0,85.0,1.0,1.0,1
43.0,1.0,20.0,1.0,5810.0,0.0,40.0,2.0,9.0,0
34.0,1.0,16.0,3.0,110.0,0.0,50.0,1.0,1.0,1
22.0,1.0,19.0,5.0,9130.0,2.0,12.0,1.0,1.0,0
31.0,1.0,22.0,5.0,350.0,0.0,52.0,2.0,1.0,0
28.0,1.0,19.0,5.0,7420.0,2.0,4.0,1.0,1.0,0
26.0,3.0,21.0,5.0,2310.0,2.0,40.0,1.0,1.0,0
39.0,6.0,19.0,5.0,6260.0,0.0,40.0,1.0,1.0,0
62.0,4.0,21.0,1.0,1006.0,0.0,40.0,1.0,1.0,1
22.0,4.0,21.0,5.0,2310.0,2.0,40.0,2.0,8.0,0
66.0,6.0,20.0,1.0,4200.0,1.0,15.0,2.0,1.0,1
37.0,1.0,21.0,5.0,910.0,0.0,40.0,1.0,1.0,1
22.0,4.0,19.0,5.0,3402.0,12.0,42.0,1.0,1.0,0
33.0,1.0,21.0,5.0,1021.0,12.0,40.0,2.0,1.0,1
34.0,1.0,21.0,5.0,8800.0,2.0,30.0,1.0,1.0,0
42.0,3.0,19.0,1.0,440.0,0.0,60.0,1.0,1.0,1
67.0,1.0,19.0,3.0,120.0,0.0,40.0,2.0,1.0,1
58.0,1.0,21.0,3.0,10.0,0.0,60.0,1.0,1.0,1
32.0,6.0,23.0,1.0,2100.0,1.0,50.0,2.0,1.0,1
69.0,3.0,19.0,3.0,6305.0,0.0,20.0,1.0,1.0,0
47.0,1.0,19.0,1.0,9040.0,0.0,45.0,1.0,1.0,0
45.0,1.0,15.0,1.0,8740.0,1.0,48.0,2.0,5.0,1
60.0,1.0,18.0,1.0,7340.0,1.0,40.0,1.0,1.0,0
29.0,1.0,16.0,5.0,3930.0,4.0,50.0,1.0,1.0,0
17.0,1.0,13.0,5.0,4030.0,2.0,20.0,1.0,1.0,0
31.0,1.0,16.0,5.0,5740.0,2.0,40.0,2.0,8.0,0
25.0,3.0,21.0,5.0,2320.0,12.0,50.0,2.0,1.0,1
62.0,2.0,21.0,1.0,230.0,1.0,45.0,2.0,1.0,1
26.0,1.0,16.0,5.0,3520.0,0.0,38.0,2.0,1.0,0
50.0,1.0,21.0,1.0,860.0,0.0,40.0,1.0,1.0,1
26.0,1.0,23.0,5.0,800.0,0.0,50.0,1.0,1.0,1
23.0,1.0,21.0,5.0,5810.0,2.0,40.0,1.0,1.0,0
34.0,1.0,16.0,5.0,9130.0,2.0,40.0,1.0,8.0,0
28.0,1.0,19.0,5.0,5120.0,2.0,30.0,1.0,1.0,0
19.0,1.0,19.0,5.0,4720.0,7.0,12.0,2.0,2.0,0
22.0,1.0,16.0,1.0,9645.0,1.0,49.0,1.0,8.0,0
60.0,1.0,21.0,5.0,9130.0,10.0,24.0,1.0,6.0,0
29.0,1.0,19.0,1.0,52.0,1.0,40.0,1.0,8.0,1
21.0,2.0,16.0,5.0,2360.0,2.0,6.0,2.0,1.0,0
35.0,1.0,18.0,1.0,3500.0,2.0,30.0,2.0,1.0,0
28.0,1.0,19.0,5.0,4720.0,12.0,24.0,2.0,8.0,0
33.0,1.0,19.0,5.0,3870.0,2.0,40.0,2.0,8.0,0
46.0,5.0,19.0,3.0,5540.0,0.0,40.0,1.0,1.0,1
22.0,1.0,21.0,5.0,1460.0,2.0,40.0,1.0,9.0,1
49.0,1.0,13.0,5.0,3603.0,0.0,36.0,1.0,1.0,0
40.0,3.0,22.0,5.0,350.0,0.0,40.0,1.0,1.0,1
39.0,1.0,18.0,5.0,4710.0,2.0,40.0,1.0,1.0,0
60.0,2.0,21.0,3.0,2004.0,0.0,40.0,1.0,1.0,0
50.0,1.0,19.0,1.0,4850.0,0.0,50.0,1.0,1.0,1
26.0,3.0,19.0,5.0,2545.0,5.0,30.0,2.0,8.0,0
52.0,6.0,14.0,1.0,4621.0,0.0,50.0,1.0,1.0,0
54.0,1.0,20.0,1.0,3646.0,8.0,35.0,2.0,1.0,0
35.0,2.0,19.0,1.0,5160.0,0.0,32.0,1.0,1.0,0
30.0,3.0,22.0,5.0,2014.0,2.0,40.0,1.0,1.0,0
35.0,5.0,21.0,1.0,5240.0,0.0,42.0,1.0,1.0,1
27.0,1.0,21.0,5.0,4760.0,2.0,25.0,2.0,1.0,0
23.0,1.0,21.0,5.0,4760.0,5.0,20.0,2.0,1.0,0
20.0,2.0,18.0,5.0,5610.0,2.0,25.0,1.0,9.0,0
42.0,1.0,18.0,1.0,9620.0,0.0,40.0,1.0,1.0,0
61.0,1.0,16.0,1.0,5110.0,0.0,20.0,1.0,1.0,0
72.0,7.0,24.0,1.0,2100.0,0.0,60.0,2.0,1.0,0
42.0,2.0,22.0,1.0,440.0,0.0,38.0,2.0,1.0,1
50.0,3.0,22.0,3.0,5860.0,0.0,50.0,2.0,1.0,1
50.0,1.0,18.0,1.0,4055.0,0.0,38.0,2.0,1.0,0
24.0,2.0,21.0,5.0,3603.0,5.0,20.0,2.0,8.0,0
59.0,6.0,21.0,1.0,4850.0,0.0,40.0,1.0,1.0,1
44.0,1.0,16.0,3.0,5610.0,0.0,50.0,1.0,1.0,0
44.0,1.0,18.0,1.0,4810.0,0.0,40.0,2.0,1.0,1
56.0,6.0,16.0,3.0,6260.0,5.0,40.0,1.0,1.0,0
27.0,1.0,21.0,5.0,440.0,2.0,40.0,1.0,6.0,0
22.0,1.0,21.0,5.0,1555.0,13.0,40.0,2.0,1.0,0
53.0,1.0,17.0,3.0,6530.0,2.0,50.0,1.0,1.0,0
48.0,1.0,20.0,3.0,4700.0,13.0,40.0,2.0,1.0,0
29.0,4.0,9.0,1.0,4220.0,16.0,15.0,1.0,1.0,0
19.0,4.0,16.0,5.0,4020.0,17.0,30.0,1.0,1.0,0
56.0,7.0,21.0,3.0,10.0,0.0,45.0,2.0,1.0,1
36.0,3.0,21.0,1.0,2310.0,0.0,20.0,2.0,1.0,0
46.0,1.0,20.0,5.0,3255.0,0.0,40.0,2.0,1.0,1
67.0,6.0,20.0,1.0,440.0,0.0,40.0,2.0,1.0,0
35.0,1.0,12.0,5.0,6260.0,2.0,30.0,1.0,1.0,0
57.0,1.0,20.0,1.0,3620.0,1.0,40.0,1.0,1.0,1
60.0,7.0,23.0,1.0,3100.0,0.0,25.0,1.0,1.0,1
47.0,3.0,22.0,5.0,2205.0,2.0,11.0,2.0,1.0,0
38.0,1.0,20.0,1.0,350.0,0.0,12.0,2.0,1.0,0
37.0,1.0,17.0,4.0,6355.0,0.0,40.0,1.0,1.0,0
54.0,1.0,22.0,1.0,1105.0,0.0,37.0,1.0,1.0,1
28.0,1.0,16.0,5.0,4720.0,3.0,20.0,2.0,1.0,0
76.0,1.0,15.0,1.0,410.0,1.0,20.0,2.0,1.0,1
30.0,2.0,18.0,5.0,2016.0,13.0,40.0,1.0,3.0,0
57.0,2.0,18.0,4.0,5120.0,15.0,40.0,2.0,1.0,0
45.0,1.0,22.0,1.0,2360.0,0.0,40.0,2.0,1.0,1
39.0,1.0,17.0,3.0,9600.0,0.0,40.0,1.0,8.0,0
40.0,3.0,21.0,3.0,2014.0,0.0,40.0,2.0,8.0,1
28.0,1.0,19.0,5.0,4760.0,2.0,40.0,2.0,1.0,0
20.0,1.0,19.0,5.0,4720.0,2.0,40.0,1.0,8.0,0
59.0,3.0,23.0,1.0,6660.0,0.0,45.0,1.0,1.0,1
44.0,6.0,9.0,1.0,6260.0,1.0,40.0,1.0,1.0,0
65.0,7.0,21.0,1.0,4920.0,0.0,65.0,1.0,1.0,1
28.0,1.0,21.0,5.0,9645.0,5.0,40.0,1.0,1.0,0
60.0,4.0,21.0,1.0,1980.0,1.0,40.0,1.0,6.0,1
32.0,1.0,21.0,5.0,4700.0,0.0,40.0,1.0,6.0,0
25.0,1.0,19.0,5.0,310.0,13.0,50.0,2.0,6.0,0
28.0,1.0,16.0,1.0,6305.0,1.0,50.0,1.0,1.0,0
40.0,6.0,17.0,1.0,8255.0,0.0,40.0,1.0,8.0,0
37.0,4.0,12.0,5.0,9645.0,16.0,14.0,1.0,1.0,0
41.0,1.0,12.0,5.0,4110.0,0.0,38.0,2.0,1.0,0
26.0,5.0,22.0,5.0,8740.0,12.0,40.0,1.0,1.0,1
29.0,1.0,15.0,5.0,8225.0,16.0,40.0,1.0,1.0,0
31.0,3.0,22.0,1.0,2310.0,1.0,40.0,2.0,1.0,1
18.0,1.0,16.0,5.0,205.0,15.0,36.0,1.0,1.0,0
33.0,1.0,19.0,5.0,5860.0,2.0,16.0,2.0,1.0,0
36.0,3.0,21.0,1.0,1360.0,0.0,40.0,1.0,6.0,1
66.0,1.0,16.0,1.0,6050.0,0.0,50.0,1.0,1.0,1
59.0,6.0,17.0,1.0,4220.0,1.0,50.0,1.0,1.0,0
39.0,4.0,21.0,1.0,2002.0,0.0,40.0,2.0,1.0,1
32.0,3.0,21.0,1.0,5240.0,0.0,40.0,2.0,1.0,0
20.0,3.0,21.0,5.0,230.0,0.0,10.0,2.0,1.0,0
18.0,1.0,14.0,5.0,5510.0,14.0,13.0,1.0,1.0,0
31.0,4.0,22.0,5.0,440.0,0.0,20.0,2.0,6.0,0
27.0,7.0,16.0,1.0,6825.0,1.0,60.0,1.0,1.0,1
36.0,1.0,2.0,1.0,3640.0,1.0,40.0,2.0,1.0,0
44.0,7.0,21.0,1.0,310.0,1.0,40.0,1.0,1.0,0
45.0,2.0,21.0,1.0,2040.0,0.0,40.0,1.0,6.0,0
27.0,1.0,17.0,5.0,4850.0,2.0,5.0,1.0,1.0,0
48.0,2.0,22.0,1.0,10.0,0.0,50.0,2.0,1.0,1
35.0,5.0,16.0,1.0,3870.0,1.0,40.0,1.0,1.0,1
26.0,1.0,16.0,1.0,6260.0,1.0,40.0,1.0,8.0,1
48.0,1.0,21.0,1.0,300.0,1.0,50.0,1.0,1.0,1
29.0,3.0,20.0,1.0,3255.0,1.0,40.0,2.0,2.0,0
31.0,1.0,18.0,1.0,4760.0,1.0,10.0,2.0,1.0,0
65.0,6.0,16.0,1.0,205.0,0.0,60.0,1.0,1.0,1
35.0,1.0,16.0,5.0,4655.0,2.0,40.0,1.0,6.0,1
57.0,4.0,20.0,1.0,3802.0,1.0,42.0,1.0,1.0,0
23.0,1.0,21.0,5.0,735.0,2.0,40.0,1.0,1.0,0
36.0,1.0,18.0,1.0,4110.0,0.0,27.0,2.0,1.0,0
29.0,6.0,16.0,1.0,205.0,1.0,60.0,1.0,1.0,0
53.0,2.0,22.0,1.0,3258.0,0.0,40.0,2.0,1.0,1
39.0,1.0,16.0,5.0,5610.0,0.0,40.0,1.0,1.0,0
50.0,7.0,20.0,1.0,5120.0,0.0,40.0,1.0,1.0,1
52.0,2.0,20.0,5.0,2014.0,15.0,40.0,2.0,6.0,1
50.0,6.0,20.0,1.0,4710.0,0.0,60.0,2.0,1.0,0
28.0,1.0,21.0,5.0,630.0,2.0,45.0,2.0,1.0,1
59.0,1.0,22.0,3.0,1530.0,2.0,40.0,1.0,8.0,1
60.0,2.0,21.0,3.0,5940.0,0.0,45.0,1.0,1.0,1
25.0,4.0,1.0,1.0,1970.0,9.0,37.0,1.0,6.0,0
19.0,1.0,19.0,5.0,5400.0,15.0,20.0,2.0,1.0,0
48.0,1.0,19.0,5.0,6355.0,0.0,35.0,1.0,1.0,1
60.0,7.0,18.0,1.0,440.0,1.0,40.0,1.0,1.0,1
30.0,1.0,21.0,1.0,8225.0,1.0,40.0,1.0,1.0,0
26.0,6.0,21.0,1.0,710.0,12.0,40.0,1.0,1.0,1
48.0,1.0,16.0,1.0,6220.0,12.0,35.0,1.0,1.0,0
33.0,1.0,19.0,1.0,1555.0,0.0,40.0,1.0,8.0,1
47.0,4.0,19.0,3.0,3500.0,0.0,40.0,2.0,1.0,1
72.0,1.0,21.0,1.0,2905.0,0.0,40.0,1.0,1.0,1
19.0,1.0,19.0,5.0,4720.0,2.0,25.0,2.0,8.0,0
29.0,1.0,21.0,5.0,310.0,0.0,55.0,1.0,1.0,0
63.0,2.0,19.0,2.0,5730.0,0.0,40.0,2.0,1.0,0
53.0,1.0,16.0,5.0,8990.0,17.0,5.0,1.0,1.0,0
54.0,1.0,16.0,1.0,5860.0,6.0,24.0,2.0,1.0,0
46.0,1.0,18.0,3.0,9130.0,12.0,65.0,1.0,1.0,0
67.0,2.0,22.0,5.0,2850.0,0.0,40.0,2.0,2.0,1
37.0,1.0,19.0,1.0,4710.0,1.0,50.0,2.0,6.0,1
36.0,1.0,21.0,5.0,20.0,0.0,45.0,2.0,1.0,1
43.0,6.0,20.0,1.0,2920.0,0.0,60.0,1.0,9.0,1
26.0,1.0,19.0,1.0,3930.0,0.0,40.0,1.0,1.0,1
17.0,1.0,13.0,5.0,9645.0,2.0,4.0,2.0,6.0,0
39.0,1.0,18.0,5.0,220.0,13.0,31.0,1.0,2.0,0
62.0,1.0,22.0,3.0,1800.0,0.0,55.0,1.0,1.0,1
33.0,1.0,21.0,5.0,2710.0,0.0,40.0,1.0,9.0,0
38.0,1.0,15.0,1.0,3603.0,9.0,40.0,1.0,8.0,0
27.0,1.0,21.0,5.0,7010.0,10.0,20.0,1.0,1.0,0
42.0,1.0,21.0,1.0,5240.0,0.0,25.0,2.0,1.0,0
53.0,1.0,20.0,1.0,3930.0,0.0,40.0,2.0,1.0,0
46.0,6.0,21.0,5.0,4210.0,0.0,75.0,1.0,1.0,0
21.0,6.0,18.0,5.0,4900.0,2.0,20.0,2.0,1.0,0
28.0,2.0,16.0,5.0,110.0,0.0,20.0,2.0,8.0,0
63.0,3.0,21.0,1.0,8620.0,0.0,52.0,1.0,1.0,1
28.0,1.0,18.0,1.0,1108.0,9.0,50.0,1.0,1.0,1
24.0,4.0,14.0,1.0,9610.0,1.0,50.0,1.0,1.0,0
55.0,3.0,21.0,1.0,440.0,0.0,40.0,2.0,1.0,1
26.0,4.0,21.0,5.0,1010.0,2.0,40.0,1.0,8.0,0
44.0,1.0,21.0,1.0,10.0,0.0,50.0,1.0,1.0,1
39.0,2.0,22.0,1.0,710.0,1.0,40.0,2.0,1.0,1
37.0,4.0,20.0,5.0,930.0,0.0,48.0,2.0,2.0,0
30.0,3.0,22.0,1.0,2320.0,1.0,40.0,2.0,1.0,0
29.0,1.0,21.0,5.0,136.0,17.0,40.0,2.0,6.0,1
30.0,1.0,16.0,5.0,9130.0,2.0,40.0,1.0,1.0,0
24.0,1.0,16.0,5.0,7340.0,12.0,40.0,2.0,1.0,0
50.0,3.0,21.0,1.0,2320.0,1.0,40.0,2.0,1.0,0
59.0,1.0,19.0,1.0,1430.0,0.0,45.0,1.0,9.0,1
33.0,1.0,24.0,1.0,1021.0,0.0,40.0,2.0,6.0,0
36.0,1.0,19.0,3.0,4700.0,0.0,40.0,2.0,1.0,0
21.0,5.0,20.0,5.0,5740.0,0.0,40.0,2.0,8.0,0
48.0,1.0,21.0,1.0,5600.0,0.0,40.0,2.0,1.0,1
50.0,1.0,21.0,1.0,735.0,0.0,45.0,1.0,1.0,1
49.0,7.0,21.0,1.0,205.0,1.0,75.0,1.0,1.0,1
32.0,1.0,16.0,5.0,6050.0,16.0,50.0,1.0,1.0,0
28.0,5.0,19.0,3.0,230.0,0.0,40.0,1.0,1.0,0
65.0,1.0,20.0,2.0,5860.0,0.0,32.0,2.0,1.0,1
23.0,1.0,16.0,5.0,4720.0,2.0,20.0,2.0,6.0,0
50.0,7.0,16.0,1.0,205.0,1.0,40.0,1.0,1.0,0
41.0,1.0,18.0,1.0,340.0,1.0,50.0,1.0,1.0,0
34.0,2.0,21.0,1.0,20.0,1.0,40.0,1.0,1.0,0
46.0,2.0,21.0,1.0,1108.0,0.0,50.0,2.0,1.0,1
48.0,1.0,20.0,3.0,3255.0,0.0,24.0,2.0,1.0,1
31.0,5.0,19.0,1.0,230.0,0.0,40.0,1.0,1.0,1
42.0,1.0,21.0,1.0,9030.0,0.0,50.0,1.0,1.0,1
36.0,5.0,22.0,5.0,820.0,0.0,40.0,1.0,6.0,1
60.0,6.0,18.0,1.0,6240.0,1.0,40.0,1.0,1.0,1
33.0,1.0,19.0,5.0,4110.0,0.0,35.0,2.0,1.0,0
37.0,1.0,19.0,1.0,7750.0,0.0,40.0,1.0,8.0,1
58.0,1.0,18.0,1.0,110.0,1.0,50.0,2.0,1.0,1
31.0,1.0,20.0,5.0,2640.0,13.0,30.0,2.0,1.0,1
29.0,1.0,21.0,5.0,5600.0,5.0,40.0,1.0,1.0,0
48.0,3.0,17.0,5.0,5820.0,0.0,40.0,2.0,1.0,1
20.0,1.0,18.0,5.0,9620.0,2.0,20.0,2.0,9.0,0
22.0,1.0,19.0,5.0,5240.0,0.0,20.0,1.0,8.0,0
33.0,1.0,16.0,1.0,4700.0,1.0,50.0,1.0,1.0,1
22.0,1.0,17.0,5.0,4020.0,16.0,40.0,1.0,8.0,0
19.0,1.0,15.0,5.0,4720.0,10.0,40.0,1.0,2.0,0
29.0,1.0,17.0,1.0,9620.0,1.0,40.0,1.0,1.0,0
54.0,2.0,22.0,1.0,2001.0,6.0,42.0,2.0,8.0,1
58.0,1.0,21.0,1.0,160.0,0.0,40.0,1.0,1.0,1
24.0,1.0,21.0,5.0,3255.0,2.0,40.0,2.0,1.0,0
35.0,1.0,16.0,5.0,7330.0,13.0,40.0,1.0,1.0,0
19.0,1.0,18.0,5.0,4720.0,2.0,29.0,2.0,9.0,0
42.0,7.0,19.0,1.0,5740.0,0.0,10.0,2.0,1.0,0
26.0,1.0,18.0,5.0,2360.0,12.0,45.0,1.0,2.0,1
24.0,4.0,21.0,5.0,1650.0,15.0,40.0,1.0,6.0,0
30.0,5.0,19.0,1.0,9825.0,0.0,60.0,1.0,8.0,0
36.0,4.0,23.0,5.0,3090.0,0.0,45.0,1.0,1.0,1
20.0,3.0,19.0,5.0,5400.0,15.0,35.0,2.0,1.0,0
20.0,1.0,16.0,5.0,5240.0,2.0,30.0,1.0,6.0,0
31.0,1.0,16.0,1.0,6230.0,1.0,50.0,1.0,1.0,1
39.0,1.0,20.0,5.0,7240.0,2.0,40.0,1.0,1.0,0
56.0,1.0,19.0,4.0,120.0,0.0,67.0,2.0,1.0,0
42.0,3.0,22.0,1.0,4220.0,0.0,40.0,1.0,1.0,0
42.0,3.0,24.0,3.0,2100.0,0.0,40.0,1.0,1.0,1
30.0,1.0,18.0,5.0,8810.0,0.0,40.0,1.0,2.0,0
55.0,1.0,1.0,5.0,7200.0,15.0,40.0,1.0,1.0,0
18.0,1.0,16.0,5.0,4600.0,17.0,16.0,2.0,1.0,0
52.0,3.0,16.0,2.0,3602.0,10.0,18.0,2.0,1.0,0
18.0,1.0,16.0,5.0,4110.0,2.0,20.0,2.0,8.0,0
74.0,6.0,20.0,1.0,4920.0,0.0,30.0,1.0,1.0,0
59.0,1.0,21.0,5.0,2145.0,0.0,40.0,2.0,1.0,1
30.0,2.0,22.0,1.0,420.0,0.0,40.0,2.0,8.0,1
39.0,1.0,19.0,5.0,5610.0,0.0,40.0,2.0,1.0,1
36.0,1.0,22.0,1.0,4710.0,0.0,45.0,1.0,1.0,1
17.0,2.0,14.0,5.0,3960.0,2.0,10.0,2.0,1.0,0
31.0,4.0,22.0,5.0,205.0,0.0,30.0,2.0,6.0,0
32.0,1.0,22.0,5.0,120.0,0.0,50.0,2.0,6.0,1
33.0,1.0,1.0,5.0,9645.0,2.0,8.0,2.0,2.0,0
36.0,1.0,18.0,1.0,9620.0,1.0,20.0,1.0,1.0,0
53.0,3.0,22.0,1.0,230.0,1.0,65.0,1.0,1.0,1
41.0,1.0,19.0,5.0,4760.0,0.0,40.0,1.0,1.0,0
72.0,4.0,16.0,1.0,5510.0,1.0,27.0,2.0,1.0,0
39.0,3.0,19.0,1.0,4220.0,1.0,70.0,1.0,1.0,1
36.0,1.0,19.0,3.0,9005.0,13.0,40.0,2.0,1.0,0
38.0,4.0,23.0,1.0,2310.0,0.0,24.0,2.0,1.0,0
34.0,5.0,21.0,1.0,800.0,1.0,40.0,2.0,6.0,1
34.0,1.0,24.0,1.0,1760.0,0.0,40.0,2.0,1.0,1
19.0,1.0,18.0,5.0,2360.0,17.0,7.0,2.0,2.0,0
21.0,1.0,16.0,5.0,9620.0,7.0,32.0,1.0,1.0,0
50.0,2.0,16.0,3.0,3603.0,0.0,36.0,2.0,1.0,0
58.0,1.0,17.0,1.0,4110.0,0.0,30.0,2.0,1.0,0
52.0,1.0,15.0,4.0,5240.0,6.0,20.0,2.0,1.0,0
27.0,1.0,21.0,5.0,5710.0,0.0,50.0,2.0,1.0,1
53.0,1.0,19.0,5.0,205.0,0.0,40.0,2.0,1.0,0
47.0,1.0,16.0,5.0,7200.0,13.0,75.0,2.0,1.0,0
40.0,1.0,14.0,1.0,4110.0,1.0,35.0,2.0,1.0,0
36.0,1.0,19.0,5.0,4830.0,11.0,40.0,2.0,1.0,0
23.0,1.0,18.0,5.0,4010.0,2.0,50.0,1.0,1.0,0
46.0,1.0,21.0,1.0,1021.0,0.0,40.0,1.0,9.0,1
50.0,1.0,21.0,1.0,1760.0,0.0,40.0,1.0,1.0,1
39.0,1.0,16.0,1.0,4700.0,1.0,40.0,1.0,9.0,1
51.0,1.0,22.0,3.0,440.0,0.0,40.0,1.0,1.0,1
49.0,1.0,21.0,1.0,120.0,1.0,50.0,1.0,1.0,1
37.0,1.0,21.0,1.0,51.0,1.0,40.0,1.0,1.0,1
27.0,1.0,19.0,5.0,9645.0,2.0,35.0,1.0,1.0,0
23.0,1.0,21.0,5.0,3245.0,0.0,40.0,2.0,1.0,0
25.0,1.0,18.0,5.0,5240.0,0.0,40.0,2.0,8.0,0
22.0,5.0,19.0,1.0,800.0,0.0,65.0,1.0,1.0,0
55.0,2.0,21.0,1.0,3255.0,0.0,32.0,2.0,1.0,1
31.0,7.0,20.0,5.0,4340.0,0.0,60.0,2.0,1.0,1
39.0,1.0,19.0,5.0,5410.0,0.0,35.0,2.0,1.0,0
28.0,1.0,21.0,5.0,60.0,13.0,60.0,1.0,6.0,0
26.0,1.0,21.0,5.0,710.0,17.0,70.0,2.0,1.0,1
19.0,5.0,16.0,5.0,9645.0,17.0,40.0,1.0,1.0,0
28.0,3.0,19.0,1.0,3870.0,1.0,40.0,1.0,9.0,1
46.0,3.0,21.0,1.0,230.0,1.0,40.0,1.0,1.0,1
18.0,1.0,19.0,5.0,4150.0,10.0,35.0,2.0,1.0,0
20.0,1.0,19.0,1.0,5160.0,1.0,40.0,2.0,1.0,0
25.0,2.0,16.0,5.0,3640.0,0.0,35.0,2.0,8.0,1
32.0,1.0,21.0,1.0,5860.0,0.0,40.0,2.0,1.0,1
43.0,1.0,19.0,5.0,6355.0,17.0,40.0,1.0,1.0,1
62.0,1.0,21.0,1.0,440.0,1.0,45.0,1.0,1.0,1
35.0,5.0,21.0,1.0,3820.0,1.0,40.0,2.0,1.0,1
56.0,7.0,17.0,1.0,6515.0,0.0,40.0,1.0,1.0,0
65.0,1.0,21.0,3.0,800.0,0.0,30.0,2.0,1.0,1
29.0,1.0,16.0,5.0,6355.0,2.0,40.0,1.0,8.0,0
43.0,1.0,20.0,1.0,440.0,0.0,43.0,1.0,8.0,1
19.0,1.0,18.0,5.0,9620.0,2.0,40.0,1.0,1.0,0
18.0,1.0,19.0,5.0,4055.0,2.0,30.0,1.0,8.0,0
28.0,6.0,21.0,1.0,335.0,1.0,65.0,2.0,1.0,1
35.0,1.0,18.0,5.0,9005.0,13.0,40.0,1.0,1.0,0
30.0,6.0,16.0,5.0,4510.0,12.0,30.0,2.0,6.0,0
47.0,1.0,15.0,1.0,5240.0,0.0,60.0,2.0,1.0,0
60.0,1.0,16.0,1.0,6330.0,1.0,38.0,1.0,1.0,0
53.0,1.0,19.0,1.0,5000.0,1.0,45.0,2.0,1.0,1
27.0,1.0,19.0,3.0,5740.0,2.0,24.0,2.0,1.0,0
32.0,1.0,19.0,1.0,1108.0,1.0,40.0,1.0,1.0,1
29.0,1.0,23.0,3.0,3050.0,2.0,40.0,2.0,6.0,1
81.0,3.0,18.0,3.0,3602.0,0.0,30.0,1.0,8.0,0
34.0,1.0,21.0,1.0,1450.0,0.0,40.0,1.0,6.0,1
38.0,1.0,19.0,5.0,5240.0,0.0,45.0,2.0,9.0,0
62.0,1.0,19.0,1.0,4965.0,0.0,50.0,1.0,1.0,0
29.0,1.0,19.0,5.0,440.0,7.0,40.0,1.0,8.0,1
55.0,1.0,19.0,1.0,5120.0,0.0,40.0,2.0,1.0,0
45.0,3.0,17.0,4.0,2545.0,0.0,70.0,2.0,9.0,0
56.0,1.0,15.0,1.0,6442.0,1.0,20.0,2.0,1.0,1
34.0,1.0,19.0,1.0,4110.0,1.0,30.0,2.0,1.0,0
53.0,1.0,21.0,1.0,5000.0,0.0,45.0,2.0,2.0,1
40.0,1.0,19.0,1.0,102.0,0.0,40.0,1.0,1.0,1
73.0,1.0,19.0,1.0,520.0,0.0,40.0,1.0,1.0,1
37.0,4.0,22.0,5.0,2330.0,0.0,40.0,2.0,1.0,0
68.0,1.0,16.0,1.0,20.0,1.0,24.0,1.0,1.0,1
32.0,1.0,16.0,1.0,350.0,1.0,40.0,2.0,1.0,0
66.0,2.0,20.0,3.0,5860.0,0.0,40.0,2.0,2.0,1
33.0,1.0,19.0,1.0,4720.0,1.0,20.0,2.0,1.0,0
26.0,1.0,21.0,5.0,4720.0,10.0,10.0,2.0,1.0,0
53.0,1.0,20.0,1.0,340.0,1.0,45.0,2.0,1.0,1
51.0,5.0,20.0,3.0,5940.0,0.0,40.0,2.0,1.0,1
56.0,2.0,21.0,1.0,136.0,0.0,40.0,1.0,1.0,1
41.0,1.0,16.0,5.0,3603.0,0.0,40.0,2.0,8.0,1
24.0,1.0,16.0,5.0,6720.0,2.0,2.0,2.0,1.0,0
25.0,1.0,16.0,5.0,4510.0,2.0,30.0,2.0,8.0,0
26.0,6.0,21.0,5.0,4350.0,2.0,12.0,2.0,1.0,0
56.0,1.0,16.0,1.0,5110.0,0.0,40.0,2.0,1.0,0
24.0,1.0,18.0,1.0,7800.0,9.0,40.0,1.0,1.0,0
61.0,1.0,19.0,3.0,5330.0,0.0,40.0,2.0,1.0,1
